Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Date_Year,Order_Date_Month,Order_Date_Day,Revenue_Category,Age_Group,Purchase_Month_Name,Order_Day_Of_Week,Customer_Sales_Category
Ord100920,2025-12-08,Cust7026,Customer_105,36,Female,Bengaluru,Mobile,Electronics,7,15799.46,110596.22,2025,12,8,Medium_Revenue,Adult,December,Monday,High_Spender
Ord100921,2025-05-06,Cust6414,Customer_82,30,Male,Delhi,Mobile,Electronics,6,10404.98,62429.88,2025,5,6,Low_Revenue,Young Adult,May,Tuesday,Low_Spender
Ord100922,2025-10-19,Cust3652,Customer_436,59,Male,Hyderabad,Book,Education,1,21496.95,21496.95,2025,10,19,Low_Revenue,Senior,October,Sunday,Low_Spender
Ord100923,2025-10-08,Cust4106,Customer_226,33,Male,Gaya,Rice,Grocery,7,42785.56,299498.92,2025,10,8,High_Revenue,Young Adult,October,Wednesday,High_Spender
Ord100924,2025-11-13,Cust7933,Customer_232,50,Male,Bengaluru,Rice,Grocery,10,9123.6,91236.0,2025,11,13,Medium_Revenue,Adult,November,Thursday,Medium_Spender
Ord100925,2025-06-10,Cust9299,Customer_13,62,Female,Delhi,Mobile,Electronics,6,35834.15,215004.9,2025,6,10,High_Revenue,Senior,June,Tuesday,High_Spender
Ord100926,2025-12-24,Cust5160,Customer_144,52,Female,Delhi,Book,Education,3,653.97,1961.91,2025,12,24,Low_Revenue,Adult,December,Wednesday,Low_Spender
Ord100927,2025-01-31,Cust2260,Customer_325,54,Male,Kolkata,Mobile,Electronics,3,3846.65,11539.95,2025,1,31,Low_Revenue,Adult,January,Friday,Low_Spender
Ord100928,2025-08-03,Cust7676,Customer_42,39,Female,Bengaluru,Rice,Grocery,10,40522.56,405225.6,2025,8,3,High_Revenue,Adult,August,Sunday,High_Spender
Ord100929,2025-08-29,Cust7405,Customer_15,57,Male,Mumbai,Shoes,Fashion,4,39917.24,159668.96,2025,8,29,Medium_Revenue,Senior,August,Friday,Medium_Spender
Ord100930,2025-12-07,Cust4565,Customer_359,65,Female,Delhi,Rice,Grocery,1,23886.69,23886.69,2025,12,7,Low_Revenue,Senior,December,Sunday,Low_Spender
Ord100931,2025-01-18,Cust6319,Customer_393,32,Female,Bengaluru,Shoes,Fashion,1,46629.03,46629.03,2025,1,18,Low_Revenue,Young Adult,January,Saturday,Low_Spender
Ord100932,2025-08-04,Cust4077,Customer_138,50,Male,Mumbai,Laptop,Electronics,4,27478.45,109913.8,2025,8,4,Medium_Revenue,Adult,August,Monday,Medium_Spender
Ord100933,2025-01-21,Cust8537,Customer_494,50,Female,Hyderabad,Laptop,Electronics,8,4925.05,39400.4,2025,1,21,Low_Revenue,Adult,January,Tuesday,Low_Spender
Ord100934,2025-04-02,Cust6407,Customer_107,63,Male,Kolkata,Shoes,Fashion,8,35023.64,280189.12,2025,4,2,High_Revenue,Senior,April,Wednesday,High_Spender
Ord100935,2025-11-01,Cust2025,Customer_239,37,Female,Delhi,Chair,Furniture,2,49387.2,98774.4,2025,11,1,Medium_Revenue,Adult,November,Saturday,Medium_Spender
Ord100936,2025-11-10,Cust1122,Customer_447,65,Female,Kolkata,Rice,Grocery,4,30607.95,122431.8,2025,11,10,Medium_Revenue,Senior,November,Monday,Medium_Spender
Ord100937,2025-10-22,Cust1997,Customer_437,40,Male,Patna,Chair,Furniture,10,7627.77,76277.7,2025,10,22,Medium_Revenue,Adult,October,Wednesday,Medium_Spender
Ord100938,2025-09-28,Cust9287,Customer_420,30,Male,Pune,Shoes,Fashion,3,44146.06,132438.18,2025,9,28,Medium_Revenue,Young Adult,September,Sunday,Medium_Spender
Ord100939,2025-12-13,Cust5413,Customer_20,62,Male,Bengaluru,Laptop,Electronics,7,31015.64,217109.48,2025,12,13,High_Revenue,Senior,December,Saturday,High_Spender
Ord100940,2025-08-22,Cust8466,Customer_66,43,Male,Hyderabad,Laptop,Electronics,1,47743.08,47743.08,2025,8,22,Low_Revenue,Adult,August,Friday,Low_Spender
Ord100941,2025-06-11,Cust9493,Customer_34,35,Male,Gaya,Laptop,Electronics,10,12754.35,127543.5,2025,6,11,Medium_Revenue,Young Adult,June,Wednesday,Medium_Spender
Ord100942,2025-04-02,Cust3576,Customer_397,53,Male,Hyderabad,Laptop,Electronics,7,45883.95,321187.65,2025,4,2,High_Revenue,Adult,April,Wednesday,High_Spender
Ord100943,2025-07-27,Cust2586,Customer_386,64,Male,Pune,Laptop,Electronics,5,16990.85,84954.25,2025,7,27,Medium_Revenue,Senior,July,Sunday,Medium_Spender
Ord100944,2025-07-13,Cust3499,Customer_139,20,Male,Mumbai,Chair,Furniture,2,20191.53,40383.06,2025,7,13,Low_Revenue,Young Adult,July,Sunday,Low_Spender
Ord100945,2025-08-12,Cust7718,Customer_293,26,Male,Delhi,Mobile,Electronics,8,46866.95,374935.6,2025,8,12,High_Revenue,Young Adult,August,Tuesday,High_Spender
Ord100946,2025-06-28,Cust3330,Customer_450,62,Female,Hyderabad,Mobile,Electronics,8,20319.29,162554.32,2025,6,28,Medium_Revenue,Senior,June,Saturday,Medium_Spender
Ord100947,2025-08-04,Cust9113,Customer_175,61,Male,Hyderabad,Book,Education,6,31857.18,191143.08,2025,8,4,High_Revenue,Senior,August,Monday,High_Spender
Ord100948,2025-02-24,Cust1004,Customer_191,64,Female,Bengaluru,Mobile,Electronics,2,4160.77,8321.54,2025,2,24,Low_Revenue,Senior,February,Monday,Low_Spender
Ord100949,2025-05-17,Cust8381,Customer_112,40,Male,Kolkata,Book,Education,10,47314.42,473144.2,2025,5,17,High_Revenue,Adult,May,Saturday,High_Spender
Ord100950,2025-11-01,Cust6316,Customer_59,41,Male,Pune,Laptop,Electronics,9,34569.56,311126.04,2025,11,1,High_Revenue,Adult,November,Saturday,High_Spender
Ord100951,2025-05-17,Cust2403,Customer_258,22,Male,Pune,Mobile,Electronics,8,29747.29,237978.32,2025,5,17,High_Revenue,Young Adult,May,Saturday,High_Spender
Ord100952,2025-02-13,Cust1357,Customer_361,48,Male,Delhi,Shoes,Fashion,8,24450.18,195601.44,2025,2,13,High_Revenue,Adult,February,Thursday,High_Spender
Ord100953,2025-04-16,Cust4337,Customer_269,53,Female,Kolkata,Mobile,Electronics,4,13994.12,55976.48,2025,4,16,Low_Revenue,Adult,April,Wednesday,Low_Spender
Ord100954,2025-08-11,Cust9175,Customer_441,36,Male,Mumbai,Shoes,Fashion,9,23583.66,212252.94,2025,8,11,High_Revenue,Adult,August,Monday,High_Spender
Ord100955,2025-06-16,Cust7177,Customer_40,21,Male,Hyderabad,Shoes,Fashion,3,25138.65,75415.95,2025,6,16,Medium_Revenue,Young Adult,June,Monday,Medium_Spender
Ord100956,2025-12-10,Cust9009,Customer_424,43,Male,Mumbai,Mobile,Electronics,3,25618.42,76855.26,2025,12,10,Medium_Revenue,Adult,December,Wednesday,Medium_Spender
Ord100957,2025-03-07,Cust8996,Customer_165,59,Male,Hyderabad,Shoes,Fashion,3,42044.69,126134.07,2025,3,7,Medium_Revenue,Senior,March,Friday,Medium_Spender
Ord100958,2025-04-10,Cust3759,Customer_313,65,Female,Mumbai,Rice,Grocery,9,33475.97,301283.73,2025,4,10,High_Revenue,Senior,April,Thursday,High_Spender
Ord100959,2025-01-09,Cust9966,Customer_455,46,Female,Kolkata,Rice,Grocery,5,29215.06,146075.3,2025,1,9,Medium_Revenue,Adult,January,Thursday,High_Spender
Ord100050,2025-02-09,Cust7188,Customer_89,62,Male,Bengaluru,Mobile,Electronics,1,34619.77,34619.77,2025,2,9,Low_Revenue,Senior,February,Sunday,Medium_Spender
Ord100961,2025-10-31,Cust6311,Customer_257,65,Female,Mumbai,Book,Education,9,33480.07,301320.63,2025,10,31,High_Revenue,Senior,October,Friday,High_Spender
Ord100962,2025-04-20,Cust8525,Customer_126,40,Female,Gaya,Shoes,Fashion,10,8532.9,85329.0,2025,4,20,Medium_Revenue,Adult,April,Sunday,Medium_Spender
Ord100963,2025-12-09,Cust9285,Customer_452,49,Female,Gaya,Laptop,Electronics,7,31899.76,223298.32,2025,12,9,High_Revenue,Adult,December,Tuesday,High_Spender
Ord100964,2025-12-08,Cust8387,Customer_133,48,Female,Bengaluru,Chair,Furniture,5,30847.69,154238.45,2025,12,8,Medium_Revenue,Adult,December,Monday,Medium_Spender
Ord100965,2025-09-02,Cust5726,Customer_192,20,Male,Pune,Mobile,Electronics,2,39578.6,79157.2,2025,9,2,Medium_Revenue,Young Adult,September,Tuesday,Medium_Spender
Ord100966,2025-05-13,Cust7238,Customer_335,54,Female,Delhi,Mobile,Electronics,8,35028.53,280228.24,2025,5,13,High_Revenue,Adult,May,Tuesday,High_Spender
Ord100967,2025-07-05,Cust3843,Customer_209,44,Female,Bengaluru,Mobile,Electronics,6,6287.85,37727.1,2025,7,5,Low_Revenue,Adult,July,Saturday,Low_Spender
Ord100968,2025-02-15,Cust7185,Customer_285,61,Female,Delhi,Chair,Furniture,3,32751.77,98255.31,2025,2,15,Medium_Revenue,Senior,February,Saturday,Medium_Spender
Ord100969,2025-07-21,Cust7757,Customer_494,58,Male,Mumbai,Laptop,Electronics,9,24421.73,219795.57,2025,7,21,High_Revenue,Senior,July,Monday,High_Spender
Ord100970,2025-08-08,Cust1713,Customer_457,27,Female,Bengaluru,Shoes,Fashion,1,31739.18,31739.18,2025,8,8,Low_Revenue,Young Adult,August,Friday,Low_Spender
Ord100971,2025-02-22,Cust6987,Customer_107,31,Female,Gaya,Rice,Grocery,1,6976.56,6976.56,2025,2,22,Low_Revenue,Young Adult,February,Saturday,Low_Spender
Ord100972,2025-09-05,Cust5829,Customer_37,32,Male,Delhi,Book,Education,4,9989.04,39956.16,2025,9,5,Low_Revenue,Young Adult,September,Friday,Low_Spender
Ord100973,2025-11-05,Cust2542,Customer_219,43,Male,Hyderabad,Laptop,Electronics,10,43146.39,431463.9,2025,11,5,High_Revenue,Adult,November,Wednesday,High_Spender
Ord100974,2025-07-28,Cust4869,Customer_392,37,Male,Kolkata,Laptop,Electronics,10,48566.78,485667.8,2025,7,28,High_Revenue,Adult,July,Monday,High_Spender
Ord100975,2025-10-15,Cust2870,Customer_311,25,Female,Patna,Book,Education,6,6189.16,37134.96,2025,10,15,Low_Revenue,Young Adult,October,Wednesday,High_Spender
Ord100976,2025-05-29,Cust5338,Customer_269,22,Female,Patna,Shoes,Fashion,3,46910.35,140731.05,2025,5,29,Medium_Revenue,Young Adult,May,Thursday,Medium_Spender
Ord100977,2025-10-16,Cust5373,Customer_256,24,Male,Delhi,Shoes,Fashion,1,25737.43,25737.43,2025,10,16,Low_Revenue,Young Adult,October,Thursday,Low_Spender
Ord100978,2025-02-20,Cust2256,Customer_284,50,Male,Hyderabad,Shoes,Fashion,3,38656.45,115969.35,2025,2,20,Medium_Revenue,Adult,February,Thursday,Medium_Spender
Ord100979,2025-06-13,Cust7388,Customer_6,48,Male,Hyderabad,Rice,Grocery,6,44566.74,267400.44,2025,6,13,High_Revenue,Adult,June,Friday,High_Spender
Ord100980,2025-11-22,Cust1159,Customer_492,30,Male,Pune,Laptop,Electronics,5,16513.54,82567.7,2025,11,22,Medium_Revenue,Young Adult,November,Saturday,Medium_Spender
Ord100981,2025-08-03,Cust9081,Customer_448,24,Male,Hyderabad,Book,Education,6,5066.44,30398.64,2025,8,3,Low_Revenue,Young Adult,August,Sunday,High_Spender
Ord100982,2025-03-30,Cust4003,Customer_305,54,Female,Bengaluru,Rice,Grocery,10,46852.2,468522.0,2025,3,30,High_Revenue,Adult,March,Sunday,High_Spender
Ord100983,2025-09-03,Cust6511,Customer_15,54,Male,Mumbai,Shoes,Fashion,3,18013.26,54039.78,2025,9,3,Low_Revenue,Adult,September,Wednesday,Low_Spender
Ord100984,2025-11-07,Cust2836,Customer_434,46,Female,Patna,Shoes,Fashion,4,36188.72,144754.88,2025,11,7,Medium_Revenue,Adult,November,Friday,Medium_Spender
Ord100985,2025-05-19,Cust3730,Customer_397,58,Female,Gaya,Chair,Furniture,3,33517.79,100553.37,2025,5,19,Medium_Revenue,Senior,May,Monday,High_Spender
Ord100986,2025-03-27,Cust9945,Customer_495,24,Male,Hyderabad,Rice,Grocery,1,3375.35,3375.35,2025,3,27,Low_Revenue,Young Adult,March,Thursday,Low_Spender
Ord100987,2025-03-16,Cust1603,Customer_434,37,Female,Mumbai,Mobile,Electronics,4,34140.07,136560.28,2025,3,16,Medium_Revenue,Adult,March,Sunday,Medium_Spender
Ord100988,2025-12-16,Cust9871,Customer_187,27,Female,Pune,Mobile,Electronics,2,17345.15,34690.3,2025,12,16,Low_Revenue,Young Adult,December,Tuesday,Low_Spender
Ord100989,2025-10-18,Cust2418,Customer_425,57,Male,Gaya,Chair,Furniture,2,46527.93,93055.86,2025,10,18,Medium_Revenue,Senior,October,Saturday,Medium_Spender
Ord100990,2025-04-14,Cust2126,Customer_385,34,Male,Patna,Rice,Grocery,1,21819.5,21819.5,2025,4,14,Low_Revenue,Young Adult,April,Monday,Low_Spender
Ord100991,2025-02-28,Cust1284,Customer_375,31,Male,Bengaluru,Mobile,Electronics,4,26365.27,105461.08,2025,2,28,Medium_Revenue,Young Adult,February,Friday,Medium_Spender
Ord100992,2025-08-20,Cust6389,Customer_484,27,Male,Kolkata,Chair,Furniture,9,34835.55,313519.95,2025,8,20,High_Revenue,Young Adult,August,Wednesday,High_Spender
Ord100993,2025-06-16,Cust9381,Customer_10,52,Male,Patna,Book,Education,8,44625.98,357007.84,2025,6,16,High_Revenue,Adult,June,Monday,High_Spender
Ord100994,2025-07-11,Cust2967,Customer_483,52,Female,Mumbai,Chair,Furniture,5,7279.34,36396.7,2025,7,11,Low_Revenue,Adult,July,Friday,Low_Spender
Ord100995,2025-07-30,Cust9092,Customer_97,64,Male,Mumbai,Chair,Furniture,1,37930.19,37930.19,2025,7,30,Low_Revenue,Senior,July,Wednesday,Low_Spender
Ord100996,2025-06-12,Cust9351,Customer_352,36,Male,Pune,Book,Education,9,44322.64,398903.76,2025,6,12,High_Revenue,Adult,June,Thursday,High_Spender
Ord100997,2025-11-07,Cust6410,Customer_301,61,Male,Gaya,Laptop,Electronics,9,35405.54,318649.86,2025,11,7,High_Revenue,Senior,November,Friday,High_Spender
Ord100998,2025-09-03,Cust7618,Customer_154,25,Male,Gaya,Shoes,Fashion,5,18454.65,92273.25,2025,9,3,Medium_Revenue,Young Adult,September,Wednesday,Medium_Spender
Ord100999,2025-09-30,Cust9544,Customer_140,62,Female,Hyderabad,Laptop,Electronics,9,12971.59,116744.31,2025,9,30,Medium_Revenue,Senior,September,Tuesday,Medium_Spender
Ord101000,2025-02-21,Cust9501,Customer_241,41,Male,Delhi,Mobile,Electronics,9,2879.01,25911.09,2025,2,21,Low_Revenue,Adult,February,Friday,Low_Spender
Ord101001,2025-04-23,Cust2714,Customer_98,58,Female,Gaya,Chair,Furniture,9,22493.87,202444.83,2025,4,23,High_Revenue,Senior,April,Wednesday,High_Spender
